"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
208.79;119;85;72;62;;;;;
209.76;119;85;72;62;;;;;
210.69;119;85;72;62;;;;;
211.55;119;85;72;62;;;;;
212.34;119;85;72;62;;;;;
213.05;98;74;65;74;;;;;
213.75;98;74;65;74;;;;;
214.44;98;74;65;74;;;;;
215.13;98;74;65;74;;;;;
215.83;98;74;65;74;;;;;
216.53;99;76;67;85;;;;;
217.23;99;76;67;85;;;;;
217.92;99;76;67;85;;;;;
218.61;99;76;67;85;;;;;
219.28;99;76;67;85;;;;;
219.95;103;78;69;88;;;;;
220.65;103;78;69;88;;;;;
221.36;103;78;69;88;;;;;
222.13;103;78;69;88;;;;;
222.88;103;78;69;88;;;;;
223.62;107;81;71;82;;;;;
224.37;107;81;71;82;;;;;
225.13;107;81;71;82;;;;;
225.89;107;81;71;82;;;;;
226.62;107;81;71;82;;;;;
227.35;108;81;71;81;;;;;
228.07;108;81;71;81;;;;;
228.79;108;81;71;81;;;;;
229.52;108;81;71;81;;;;;
230.26;108;81;71;81;;;;;
230.99;109;81;72;82;;;;;
231.05;;;;;;;"Custom1";;
231.71;109;81;72;82;;;;;
232.43;109;81;72;82;;;;;
