"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
266.51;84;76;68;86;;;;;
267.22;84;76;68;86;;;;;
267.94;84;76;68;86;;;;;
268.64;84;76;68;86;;;;;
269.37;84;76;68;86;;;;;
270.07;85;76;70;84;;;;;
270.79;85;76;70;84;;;;;
271.51;85;76;70;84;;;;;
272.26;85;76;70;84;;;;;
273.00;85;76;70;84;;;;;
273.73;85;76;70;82;;;;;
274.43;85;76;70;82;;;;;
275.13;85;76;70;82;;;;;
275.82;85;76;70;82;;;;;
276.53;85;76;70;82;;;;;
277.27;87;79;72;83;;;;;
278.07;87;79;72;83;;;;;
278.87;87;79;72;83;;;;;
279.71;87;79;72;83;;;;;
280.55;87;79;72;83;;;;;
281.38;89;80;72;73;;;;;
282.19;89;80;72;73;;;;;
282.98;89;80;72;73;;;;;
283.73;89;80;72;73;;;;;
284.46;89;80;72;73;;;;;
285.21;90;81;74;79;;;;;
286.00;90;81;74;79;;;;;
286.88;90;81;74;79;;;;;
287.77;90;81;74;79;;;;;
288.66;90;81;74;79;;;;;
289.14;;;;;;;"Custom1";;
289.55;94;84;75;69;;;;;
290.44;94;84;75;69;;;;;
291.25;94;84;75;69;;;;;
292.06;94;84;75;69;;;;;
292.85;94;84;75;69;;;;;
293.68;94;83;75;73;;;;;
