"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
127.50;;;;;;;"Custom1";;
128.02;106;86;78;67;;;;;
128.83;106;86;78;67;;;;;
129.68;106;86;78;67;;;;;
130.59;106;87;78;70;;;;;
131.51;106;87;78;70;;;;;
132.37;106;87;78;70;;;;;
133.20;106;87;78;70;;;;;
134.07;106;87;78;70;;;;;
134.92;103;85;76;70;;;;;
135.70;103;85;76;70;;;;;
136.45;103;85;76;70;;;;;
137.20;103;85;76;70;;;;;
137.99;103;85;76;70;;;;;
138.83;117;99;89;74;;;;;
139.75;117;99;89;74;;;;;
140.65;117;99;89;74;;;;;
141.55;117;99;89;74;;;;;
142.41;117;99;89;74;;;;;
143.25;117;97;89;70;;;;;
144.06;117;97;89;70;;;;;
144.84;117;97;89;70;;;;;
145.60;117;97;89;70;;;;;
146.32;117;97;89;70;;;;;
147.03;106;89;84;81;;;;;
147.72;106;89;84;81;;;;;
148.40;106;89;84;81;;;;;
149.08;106;89;84;81;;;;;
149.72;106;89;84;81;;;;;
149.97;;;;;;;"Custom1";;
150.12;;;;;;;"Custom1";;
150.39;98;82;76;89;;;;;
151.06;98;82;76;89;;;;;
151.77;98;82;76;89;;;;;
152.47;98;82;76;89;;;;;
153.23;98;82;76;89;;;;;
154.08;104;85;76;78;;;;;
155.00;104;85;76;78;;;;;
155.88;104;85;76;78;;;;;
156.78;104;85;76;78;;;;;
157.74;104;85;76;78;;;;;
157.91;;;;;;;"Custom1";;
158.71;102;82;72;65;;;;;
159.68;102;82;72;65;;;;;
160.62;102;82;72;65;;;;;
161.54;102;82;72;65;;;;;
162.43;102;82;72;65;;;;;
163.28;97;77;68;67;;;;;
164.15;97;77;68;67;;;;;
165.06;97;77;68;67;;;;;
165.43;;;;;;;"Optimize Signal Quality";;
166.03;97;77;68;67;;;;;
166.99;97;77;68;67;;;;;
167.90;97;77;68;66;;;;;
168.74;97;77;68;66;;;;;
169.55;97;77;68;66;;;;;
170.34;97;77;68;66;;;;;
171.11;97;77;68;66;;;;;
171.85;100;81;70;71;;;;;
172.62;100;81;70;71;;;;;
173.42;100;81;70;71;;;;;
174.25;100;81;70;71;;;;;
175.05;100;81;70;71;;;;;
175.80;101;81;72;75;;;;;
176.56;101;81;72;75;;;;;
177.34;101;81;72;75;;;;;
178.10;101;81;72;75;;;;;
178.82;101;81;72;75;;;;;
179.55;96;74;64;80;;;;;
180.29;96;74;64;80;;;;;
181.03;96;74;64;80;;;;;
181.76;96;74;64;80;;;;;
182.51;96;74;64;80;;;;;
183.28;98;76;66;80;;;;;
184.08;98;76;66;80;;;;;
184.89;98;76;66;80;;;;;
185.73;98;76;66;80;;;;;
186.61;98;76;66;80;;;;;
187.53;97;75;64;69;;;;;
188.48;97;75;64;69;;;;;
189.44;97;75;64;69;;;;;
