"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
110.18;111;83;71;74;;;;;
111.07;111;83;71;74;;;;;
111.90;104;75;63;73;;;;;
112.70;104;75;63;73;;;;;
113.55;104;75;63;73;;;;;
114.43;104;75;63;73;;;;;
115.35;104;75;63;73;;;;;
116.22;101;72;61;69;;;;;
116.44;;;;;;;"NBPcal";;
117.03;115;88;76;71;;;;;
117.86;115;88;76;71;;;;;
118.71;115;88;76;71;;;;;
119.59;115;88;76;71;;;;;
120.42;115;88;76;71;;;;;
121.21;115;89;78;73;;;;;
122.02;115;89;78;73;;;;;
122.89;115;89;78;73;;;;;
123.49;;;;;;;"Custom1";;
123.81;115;89;78;73;;;;;
124.77;115;89;78;73;;;;;
125.67;116;89;78;67;;;;;
126.51;116;89;78;67;;;;;
127.38;116;89;78;67;;;;;
128.28;116;89;78;67;;;;;
129.17;116;89;78;67;;;;;
129.99;115;88;77;69;;;;;
130.82;115;88;77;69;;;;;
131.62;115;88;77;69;;;;;
132.38;115;88;77;69;;;;;
133.15;115;88;77;69;;;;;
133.97;121;94;82;75;;;;;
134.83;121;94;82;75;;;;;
135.78;121;94;82;75;;;;;
136.73;121;94;82;75;;;;;
137.64;121;94;82;75;;;;;
138.54;133;105;93;67;;;;;
139.40;133;105;93;67;;;;;
140.23;133;105;93;67;;;;;
141.04;133;105;93;67;;;;;
141.81;133;105;93;67;;;;;
142.56;122;96;88;76;;;;;
143.28;122;96;88;76;;;;;
143.97;122;96;88;76;;;;;
144.66;122;96;88;76;;;;;
145.34;122;96;88;76;;;;;
145.99;112;92;87;88;;;;;
146.61;112;92;87;88;;;;;
147.24;112;92;87;88;;;;;
147.87;112;92;87;88;;;;;
148.52;112;92;87;88;;;;;
149.25;123;97;86;89;;;;;
150.26;123;97;86;89;;;;;
151.27;123;97;86;89;;;;;
152.24;123;97;86;89;;;;;
153.19;123;97;86;89;;;;;
153.86;;;;;;;"Custom1";;
154.08;122;94;81;66;;;;;
154.95;122;94;81;66;;;;;
155.83;122;94;81;66;;;;;
156.64;122;94;81;66;;;;;
157.40;122;94;81;66;;;;;
158.18;117;89;77;74;;;;;
159.02;117;89;77;74;;;;;
159.92;117;89;77;74;;;;;
160.82;117;89;77;74;;;;;
161.73;117;89;77;74;;;;;
162.56;116;88;76;69;;;;;
163.37;116;88;76;69;;;;;
164.26;116;88;76;69;;;;;
165.22;116;88;76;69;;;;;
166.20;116;88;76;69;;;;;
167.09;114;87;75;65;;;;;
167.94;114;87;75;65;;;;;
168.82;114;87;75;65;;;;;
169.73;114;87;75;65;;;;;
170.37;;;;;;;"Optimize Signal Quality";;
170.67;114;87;75;65;;;;;
171.51;114;87;75;68;;;;;
172.34;114;87;75;68;;;;;
173.20;114;87;75;68;;;;;
174.10;114;87;75;68;;;;;
175.02;114;87;75;68;;;;;
175.86;114;87;75;69;;;;;
176.63;114;85;73;69;;;;;
177.46;114;85;73;69;;;;;
178.32;114;85;73;69;;;;;
179.21;114;85;73;69;;;;;
