"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
138.18;137;102;88;69;;;;;
138.99;137;102;88;69;;;;;
139.82;137;102;88;69;;;;;
140.65;137;102;88;69;;;;;
141.45;138;104;90;73;;;;;
142.23;138;104;90;73;;;;;
143.02;138;104;90;73;;;;;
143.84;138;104;90;73;;;;;
144.68;138;104;90;73;;;;;
145.54;141;107;92;72;;;;;
146.41;141;107;92;72;;;;;
147.24;141;107;92;72;;;;;
148.05;141;107;92;72;;;;;
148.84;141;107;92;72;;;;;
149.64;140;105;91;74;;;;;
150.45;140;105;91;74;;;;;
151.24;140;105;91;74;;;;;
152.01;140;105;91;74;;;;;
152.72;140;105;91;74;;;;;
153.40;138;108;95;82;;;;;
154.10;138;108;95;82;;;;;
154.83;138;108;95;82;;;;;
155.58;138;108;95;82;;;;;
156.38;138;108;95;82;;;;;
157.19;144;113;98;77;;;;;
157.57;;;;;;;"Optimize Signal Quality";;
158.01;144;113;98;77;;;;;
158.77;144;113;98;77;;;;;
159.56;144;113;98;77;;;;;
160.33;144;113;98;77;;;;;
161.10;144;113;98;78;;;;;
161.89;144;113;98;78;;;;;
162.63;144;113;98;78;;;;;
163.38;144;113;98;78;;;;;
164.07;144;113;98;78;;;;;
164.75;137;108;93;81;;;;;
165.43;137;108;93;81;;;;;
166.13;137;108;93;81;;;;;
166.88;137;108;93;81;;;;;
167.72;137;108;93;81;;;;;
168.52;136;106;90;76;;;;;
169.34;136;106;90;76;;;;;
170.11;136;106;90;76;;;;;
170.86;136;106;90;76;;;;;
171.62;136;106;90;76;;;;;
172.39;132;106;89;78;;;;;
173.13;132;106;89;78;;;;;
173.88;132;106;89;78;;;;;
174.61;132;106;89;78;;;;;
175.31;132;106;89;78;;;;;
175.96;130;107;93;86;;;;;
176.61;130;107;93;86;;;;;
177.28;130;107;93;86;;;;;
178.00;130;107;93;86;;;;;
178.77;130;107;93;86;;;;;
179.59;131;107;89;79;;;;;
180.40;131;107;89;79;;;;;
181.17;131;107;89;79;;;;;
181.35;;;;;;;"Custom1";;
181.89;131;107;89;79;;;;;
182.59;131;107;89;79;;;;;
183.27;123;97;81;84;;;;;
183.91;123;97;81;84;;;;;
184.53;123;97;81;84;;;;;
185.15;123;97;81;84;;;;;
185.78;123;97;81;84;;;;;
186.41;124;101;86;94;;;;;
187.06;124;101;86;94;;;;;
187.69;124;101;86;94;;;;;
188.32;124;101;86;94;;;;;
188.96;124;101;86;94;;;;;
189.61;127;106;90;94;;;;;
190.26;127;106;90;94;;;;;
190.90;127;106;90;94;;;;;
191.57;127;106;90;94;;;;;
192.24;127;106;90;94;;;;;
192.92;134;113;97;90;;;;;
193.59;134;113;97;90;;;;;
194.31;134;113;97;90;;;;;
195.03;134;113;97;90;;;;;
195.75;134;113;97;90;;;;;
196.47;130;105;93;84;;;;;
197.17;130;105;93;84;;;;;
197.85;130;105;93;84;;;;;
198.51;130;105;93;84;;;"Optimize Signal Quality";;
199.13;130;105;93;84;;;;;
200.27;130;105;93;70;;;;;
201.36;130;105;93;70;;;;;
202.43;130;105;93;70;;;;;
202.94;130;105;93;70;;;;;
203.43;113;90;82;70;;;;;
203.94;113;93;84;74;;;;;
204.46;113;93;84;74;;;;;
205.00;113;93;84;74;;;;;
205.58;113;93;84;74;;;;;
206.33;113;93;84;74;;;;;
207.30;122;108;96;71;;;;;
208.25;122;108;96;71;;;;;
209.27;122;108;96;71;;;;;
210.27;122;108;96;71;;;;;
211.35;122;108;96;71;;;;;
212.03;;;;;;;"Custom1";;
212.46;131;112;94;58;;;;;
213.46;131;112;94;58;;;;;
214.42;131;112;94;58;;;;;
215.44;131;112;94;58;;;;;
216.46;131;112;94;58;;;;;
217.44;129;108;89;60;;;;;
218.35;129;108;89;60;;;;;
219.25;129;108;89;60;;;;;
