"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
350.62;136;111;98;83;;;;;
351.49;136;111;98;83;;;;;
352.33;136;111;98;83;;;;;
353.10;133;108;95;74;;;;;
353.85;133;108;95;74;;;;;
354.59;133;108;95;74;;;;;
355.37;133;108;95;74;;;;;
356.20;133;108;95;74;;;;;
357.05;134;107;94;73;;;;;
357.90;134;107;94;73;;;;;
358.68;134;107;94;73;;;;;
359.39;134;107;94;73;;;;;
360.06;134;107;94;73;;;;;
360.71;129;104;93;85;;;;;
361.37;129;104;93;85;;;;;
362.05;129;104;93;85;;;;;
362.81;129;104;93;85;;;;;
363.62;129;104;93;85;;;;;
364.46;135;110;96;77;;;;;
365.28;135;110;96;77;;;;;
366.04;135;110;96;77;;;;;
366.77;135;110;96;77;;;;;
367.50;135;110;96;77;;;;;
368.23;132;105;93;80;;;;;
369.00;132;105;93;80;;;;;
369.79;132;105;93;80;;;;;
370.58;132;105;93;80;;;;;
371.37;132;105;93;80;;;;;
372.11;128;100;89;78;;;;;
372.81;128;100;89;78;;;;;
373.50;128;100;89;78;;;;;
374.18;128;100;89;78;;;;;
374.89;128;100;89;78;;;;;
375.62;131;104;92;83;;;;;
376.42;131;104;92;83;;;;;
377.25;131;104;92;83;;;;;
378.07;131;104;92;83;;;;;
378.79;;;;;;;"Optimize Signal Quality";;
378.87;131;104;92;83;;;;;
379.65;131;104;92;78;;;;;
380.37;131;104;92;78;;;;;
381.06;131;104;92;78;;;;;
381.75;131;104;92;78;;;;;
382.46;131;104;92;78;;;;;
383.25;131;104;92;81;;;;;
384.07;132;103;91;81;;;;;
384.93;132;103;91;81;;;;;
385.78;132;103;91;81;;;;;
386.60;132;103;91;81;;;;;
387.37;121;98;85;77;;;;;
388.13;121;98;85;77;;;;;
388.95;121;98;85;77;;;;;
389.76;121;98;85;77;;;;;
390.61;121;98;85;77;;;;;
391.42;121;95;82;74;;;;;
392.17;121;95;82;74;;;;;
392.90;121;95;82;74;;;;;
393.65;121;95;82;74;;;;;
394.43;121;95;82;74;;;;;
395.25;121;95;82;76;;;;;
396.07;121;95;82;76;;;;;
396.90;121;95;82;76;;;;;
397.67;121;95;82;76;;;;;
398.43;121;95;82;76;;;;;
399.23;121;94;82;77;;;;;
400.02;121;94;82;77;;;;;
400.83;121;94;82;77;;;;;
401.64;121;94;82;77;;;;;
402.40;121;94;82;77;;;;;
403.15;120;94;82;78;;;;;
403.91;120;94;82;78;;;;;
404.69;120;94;82;78;;;;;
405.51;120;94;82;78;;;;;
406.19;;;;;;;"Custom1";;
406.29;120;94;82;78;;;;;
407.06;122;96;84;77;;;;;
407.86;122;96;84;77;;;;;
408.68;122;96;84;77;;;;;
409.51;122;96;84;77;;;;;
410.33;122;96;84;77;;;;;
411.12;122;97;84;74;;;;;
411.89;122;97;84;74;;;;;
412.67;122;97;84;74;;;;;
413.52;122;97;84;74;;;;;
