"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
86.93;96;82;74;100;;;;;
87.58;96;82;74;100;;;;;
87.63;;;;;;;"Optimize Signal Quality";;
88.30;96;82;74;100;;;;;
88.97;96;82;74;100;;;;;
89.61;96;82;74;94;;;;;
90.80;96;82;74;94;;;;;
91.98;96;82;74;94;;;;;
92.58;96;82;74;94;;;;;
93.12;97;83;74;94;;;;;
93.71;99;83;75;98;;;;;
94.30;99;83;75;98;;;;;
94.90;99;83;75;98;;;;;
95.54;99;83;75;98;;;;;
96.23;99;83;75;98;;;;;
96.87;97;83;74;94;;;;;
97.48;97;83;74;94;;;;;
98.13;97;83;74;94;;;;;
98.73;97;83;74;94;;;;;
99.32;97;83;74;94;;;;;
99.89;94;80;72;101;;;;;
100.22;;;;;;;"NBPcal";;
100.46;116;95;83;102;;;;;
101.04;116;95;83;102;;;;;
101.63;116;95;83;102;;;;;
102.23;116;95;83;102;;;;;
102.87;116;95;83;102;;;;;
103.51;117;95;83;97;;;;;
104.15;117;95;83;97;;;;;
104.79;117;95;83;97;;;;;
105.41;117;95;83;97;;;;;
106.02;117;95;83;97;;;;;
106.60;109;88;78;99;;;;;
107.18;109;88;78;99;;;;;
107.77;109;88;78;99;;;;;
108.33;109;88;78;99;;;;;
108.91;109;88;78;99;;;;;
109.49;115;96;86;103;;;;;
110.09;115;96;86;103;;;;;
110.72;115;96;86;103;;;;;
111.39;115;96;86;103;;;;;
112.09;115;96;86;103;;;;;
112.78;120;99;89;90;;;;;
113.47;120;99;89;90;;;;;
114.12;120;99;89;90;;;;;
114.73;120;99;89;90;;;;;
115.35;120;99;89;90;;;;;
115.98;117;96;84;95;;;;;
116.60;117;96;84;95;;;;;
117.25;117;96;84;95;;;;;
117.91;117;96;84;95;;;;;
118.54;117;96;84;95;;;;;
119.13;113;92;82;97;;;;;
119.71;113;92;82;97;;;;;
120.29;113;92;82;97;;;;;
120.87;113;92;82;97;;;;;
121.47;113;92;82;97;;;;;
122.11;119;98;86;98;;;;;
122.77;119;98;86;98;;;;;
123.43;119;98;86;98;;;;;
124.09;119;98;86;98;;;;;
124.78;119;98;86;98;;;;;
125.44;116;95;84;90;;;;;
126.07;116;95;84;90;;;;;
126.69;116;95;84;90;;;;;
127.30;116;95;84;90;;;;;
127.89;116;95;84;90;;;;;
128.48;112;90;79;99;;;;;
129.07;112;90;79;99;;;;;
129.66;112;90;79;99;;;;;
130.25;112;90;79;99;;;;;
130.83;112;90;79;99;;;;;
131.41;108;88;77;103;;;;;
131.97;108;88;77;103;;;;;
132.53;108;88;77;103;;;;;
133.10;108;88;77;103;;;;;
133.65;108;88;77;103;;;;;
134.20;113;94;82;108;;;;;
134.77;113;94;82;108;;;;;
135.38;113;94;82;108;;;;;
136.06;113;94;82;108;;;;;
136.77;113;94;82;108;;;;;
137.51;120;99;87;88;;;;;
138.23;120;99;87;88;;;;;
138.86;;;;;;;"Custom1";;
138.96;120;99;87;88;;;;;
139.64;120;99;87;88;;;;;
140.29;120;99;87;88;;;;;
140.90;114;92;80;92;;;;;
141.52;114;92;80;92;;;;;
142.15;114;92;80;92;;;;;
142.75;114;92;80;92;;;;;
143.36;114;92;80;92;;;;;
143.94;112;90;78;99;;;;;
144.50;112;90;78;99;;;;;
145.08;112;90;78;99;;;;;
145.69;112;90;78;99;;;;;
146.33;112;90;78;99;;;;;
147.00;120;99;87;95;;;;;
147.68;120;99;87;95;;;;;
148.42;120;99;87;95;;;;;
149.22;120;99;87;95;;;;;
149.93;120;99;87;95;;;;;
150.56;121;99;86;87;;;;;
151.23;121;99;86;87;;;;;
151.89;121;99;86;87;;;;;
152.52;121;99;86;87;;;;;
153.13;121;99;86;87;;;;;
153.73;116;92;79;96;;;;;
154.31;116;92;79;96;;;;;
154.90;116;92;79;96;;;;;
155.50;116;92;79;96;;;;;
156.12;116;92;79;96;;;;;
156.73;116;93;80;99;;;;;
157.34;116;93;80;99;;;;;
157.95;116;93;80;99;;;;;
158.57;116;93;80;99;;;;;
159.16;116;93;80;99;;;;;
159.74;116;94;82;101;;;;;
160.31;116;94;82;101;;;;;
160.87;116;94;82;101;;;;;
161.42;116;94;82;101;;;;;
162.01;116;94;82;101;;;;;
162.55;125;103;89;106;;;;;
163.16;125;103;89;106;;;;;
163.83;125;103;89;106;;;;;
164.62;125;103;89;106;;;;;
165.45;125;103;89;106;;;;;
166.23;126;100;85;80;;;;;
166.99;126;100;85;80;;;;;
167.72;126;100;85;80;;;;;
168.40;126;100;85;80;;;;;
169.02;126;100;85;80;;;;;
169.59;109;86;75;93;;;;;
170.15;109;86;75;93;;;;;
170.70;109;86;75;93;;;;;
171.25;109;86;75;93;;;;;
171.79;109;86;75;93;;;;;
172.33;115;93;78;108;;;;;
172.91;115;93;78;108;;;;;
173.54;115;93;78;108;;;;;
174.33;115;93;78;108;;;;;
175.18;115;93;78;108;;;;;
175.96;119;94;78;80;;;;;
176.74;119;94;78;80;;;;;
177.47;119;94;78;80;;;;;
178.14;119;94;78;80;;;;;
178.77;119;94;78;80;;;;;
179.36;103;82;70;92;;;;;
179.93;103;82;70;92;;;;;
180.48;103;82;70;92;;;;;
181.01;103;82;70;92;;;;;
181.54;103;82;70;92;;;;;
182.08;110;89;75;110;;;;;
182.65;110;89;75;110;;;;;
183.25;110;89;75;110;;;;;
184.03;110;89;75;110;;;;;
184.88;110;89;75;110;;;;;
185.69;116;91;76;79;;;;;
186.49;116;91;76;79;;;;;
187.22;116;91;76;79;;;;;
187.90;116;91;76;79;;;;;
188.55;116;91;76;79;;;;;
189.17;103;81;69;90;;;;;
189.76;103;81;69;90;;;;;
190.31;103;81;69;90;;;;;
190.86;103;81;69;90;;;;;
191.42;103;81;69;90;;;;;
191.99;107;86;73;104;;;;;
192.61;107;86;73;104;;;;;
193.44;107;86;73;104;;;;;
194.28;107;86;73;104;;;;;
195.10;107;86;73;104;;;;;
195.86;111;88;74;78;;;;;
196.56;111;88;74;78;;;;;
197.25;111;88;74;78;;;;;
197.88;111;88;74;78;;;;;
198.48;111;88;74;78;;;;;
199.07;103;83;71;95;;;;;
199.64;103;83;71;95;;;;;
200.20;103;83;71;95;;;;;
200.75;103;83;71;95;;;;;
201.29;103;83;71;95;;;;;
201.85;112;92;78;108;;;;;
202.41;112;92;78;108;;;;;
203.02;112;92;78;108;;;;;
203.76;112;92;78;108;;;;;
204.64;112;92;78;108;;;;;
205.42;117;93;78;80;;;;;
206.19;117;93;78;80;;;;;
206.87;117;93;78;80;;;;;
207.54;117;93;78;80;;;;;
208.17;117;93;78;80;;;;;
208.80;105;83;72;90;;;;;
209.41;105;83;72;90;;;;;
209.99;105;83;72;90;;;;;
210.58;105;83;72;90;;;;;
211.17;105;83;72;90;;;;;
211.73;104;84;73;102;;;;;
212.29;104;84;73;102;;;;;
212.84;104;84;73;102;;;;;
213.40;104;84;73;102;;;;;
213.99;104;84;73;102;;;;;
214.62;117;96;82;102;;;;;
215.30;117;96;82;102;;;;;
216.02;117;96;82;102;;;;;
216.74;117;96;82;102;;;;;
217.42;117;96;82;102;;;;;
218.05;111;89;77;91;;;;;
218.66;111;89;77;91;;;;;
219.27;111;89;77;91;;;;;
219.88;111;89;77;91;;;;;
220.50;111;89;77;91;;;;;
221.12;114;92;77;97;;;;;
221.76;114;92;77;97;;;;;
222.42;114;92;77;97;;;;;
223.08;114;92;77;97;;;;;
223.73;114;92;77;97;;;;;
224.36;108;86;74;93;;;;;
224.99;108;86;74;93;;;;;
225.60;108;86;74;93;;;;;
226.22;108;86;74;93;;;;;
226.82;108;86;74;93;;;;;
227.41;106;85;74;99;;;;;
228.02;106;85;74;99;;;;;
228.61;106;85;74;99;;;;;
229.08;;;;;;;"Custom1";;
229.23;106;85;74;99;;;;;
229.84;106;85;74;99;;;;;
230.46;109;89;77;98;;;;;
231.10;109;89;77;98;;;;;
231.74;109;89;77;98;;;;;
