"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
208.57;131;108;93;70;;;;;
208.69;;;;;;;"NBPman";;
209.48;131;108;93;70;;;;;
210.43;131;108;93;70;;;;;
211.36;131;108;93;70;;;;;
212.32;131;108;93;70;;;;;
213.25;127;104;86;65;;;;;
214.08;127;104;86;65;;;;;
214.87;127;104;86;65;;;;;
215.67;127;104;86;65;;;;;
216.46;127;104;86;65;;;;;
217.27;127;102;85;74;;;;;
218.11;127;102;85;74;;;;;
218.94;127;102;85;74;;;;;
219.74;127;102;85;74;;;;;
220.54;127;102;85;74;;;;;
221.36;126;101;84;74;;;;;
222.19;126;101;84;74;;;;;
223.02;126;101;84;74;;;;;
223.87;126;101;84;74;;;;;
224.73;126;101;84;74;;;;;
225.60;129;102;84;70;;;;;
226.50;129;102;84;70;;;;;
227.39;129;102;84;70;;;;;
228.24;129;102;84;70;;;;;
229.03;129;102;84;70;;;;;
229.76;127;101;86;75;;;;;
230.52;127;101;86;75;;;;;
231.29;127;101;86;75;;;;;
232.11;127;101;86;75;;;;;
232.93;127;101;86;75;;;;;
233.73;132;104;88;75;;;;;
234.48;132;104;88;75;;;;;
235.25;132;104;88;75;;;;;
236.02;132;104;88;75;;;;;
236.81;132;104;88;75;;;"Optimize Signal Quality";;
237.66;132;104;88;76;;;;;
238.45;132;104;88;76;;;;;
239.18;132;104;88;76;;;;;
239.86;132;104;88;76;;;;;
240.54;132;104;88;76;;;;;
241.23;132;104;88;85;;;;;
241.88;136;106;88;85;;;;;
242.57;136;106;88;85;;;;;
243.26;136;106;88;85;;;;;
243.97;136;106;88;85;;;;;
244.69;139;108;92;84;;;;;
245.43;139;108;92;84;;;;;
246.20;139;108;92;84;;;;;
246.98;139;108;92;84;;;;;
247.79;139;108;92;84;;;;;
248.61;139;108;91;76;;;;;
249.42;139;108;91;76;;;;;
250.25;139;108;91;76;;;;;
251.01;139;108;91;76;;;;;
251.72;139;108;91;76;;;;;
252.44;137;105;90;80;;;;;
253.17;137;105;90;80;;;;;
253.90;137;105;90;80;;;;;
254.64;137;105;90;80;;;;;
255.45;137;105;90;80;;;;;
256.32;142;116;98;75;;;;;
257.21;142;116;98;75;;;;;
258.09;142;116;98;75;;;;;
258.98;142;116;98;75;;;;;
259.81;142;116;98;75;;;;;
260.66;141;111;93;71;;;;;
261.50;141;111;93;71;;;;;
262.37;141;111;93;71;;;;;
263.24;141;111;93;71;;;;;
264.09;141;111;93;71;;;;;
264.93;138;107;91;70;;;;;
265.73;138;107;91;70;;;;;
266.52;138;107;91;70;;;;;
267.26;138;107;91;70;;;;;
267.95;138;107;91;70;;;;;
268.62;136;110;95;83;;;;;
269.29;136;110;95;83;;;;;
270.02;136;110;95;83;;;;;
270.83;136;110;95;83;;;;;
271.71;136;110;95;83;;;;;
272.62;142;119;101;72;;;;;
273.47;142;119;101;72;;;;;
274.31;142;119;101;72;;;;;
275.10;142;119;101;72;;;;;
275.86;142;119;101;72;;;;;
276.59;140;112;95;77;;;;;
277.27;;;;;;;"Optimize Signal Quality";;
277.33;140;112;95;77;;;;;
278.15;140;112;95;77;;;;;
278.42;;;;;;;"Custom1";;
278.94;140;112;95;77;;;;;
279.74;140;112;95;77;;;;;
280.52;140;112;95;76;;;;;
281.29;140;112;95;76;;;;;
282.00;140;112;95;76;;;;;
282.78;140;112;95;76;;;;;
283.60;140;112;95;76;;;;;
284.42;150;115;96;75;;;;;
285.26;150;115;96;75;;;;;
286.15;150;115;96;75;;;;;
287.06;150;115;96;75;;;;;
287.89;150;115;96;75;;;;;
288.64;147;110;94;74;;;;;
289.35;147;110;94;74;;;;;
290.04;147;110;94;74;;;;;
290.74;147;110;94;74;;;;;
291.44;147;110;94;74;;;;;
292.20;157;129;111;82;;;;;
293.03;157;129;111;82;;;;;
293.88;157;129;111;82;;;;;
294.71;157;129;111;82;;;;;
295.52;157;129;111;82;;;;;
296.31;150;122;108;75;;;;;
297.08;150;122;108;75;;;;;
297.83;150;122;108;75;;;;;
298.53;150;122;108;75;;;;;
299.20;150;122;108;75;;;;;
299.86;134;112;103;86;;;;;
300.53;134;112;103;86;;;;;
301.06;134;112;103;86;;;;;
301.63;134;112;103;86;;;;;
302.21;134;112;103;86;;;;;
302.83;152;129;114;99;;;;;
303.55;152;129;114;99;;;;;
304.51;152;129;114;99;;;;;
305.48;152;129;114;99;;;;;
306.48;152;129;114;99;;;;;
307.46;159;135;114;64;;;;;
308.48;159;135;114;64;;;;;
308.71;;;;;;;"Custom1";;
309.48;159;135;114;64;;;;;
310.52;159;135;114;64;;;;;
311.56;159;135;114;64;;;;;
312.54;157;130;107;60;;;;;
313.51;157;130;107;60;;;;;
314.51;157;130;107;60;;;;;
315.55;157;130;107;60;;;;;
316.51;157;130;107;60;;;;;
317.45;157;124;101;62;;;;;
318.39;157;124;101;62;;;;;
