b'2576,2830,2589,15127,0,758,2601,28598,38,577\r\n'
b'2601,121,2614,15124,1,570,2626,28601,33,626\r\n'
b'2626,838,2639,15103,0,666,2651,28591,16,495\r\n'
b'2651,3371,2664,15143,0,784,2676,28609,6,416\r\n'
b'2676,2665,2689,15114,0,834,2701,28584,11,574\r\n'
b'2701,126,2714,15097,0,615,2726,28609,27,641\r\n'
b'2726,957,2739,15078,13,716,2751,28601,0,493\r\n'
b'2751,3357,2764,15054,25,827,2776,28603,13,410\r\n'
b'2776,2678,2789,15087,6,807,2801,28593,0,589\r\n'
b'2801,129,2815,15079,12,612,2826,28609,0,608\r\n'
b'2826,817,2840,15142,5,694,2851,28612,0,445\r\n'
b'2851,3341,2865,15204,0,766,2877,28599,0,365\r\n'
b'2877,1971,2890,15117,0,750,2902,28604,26,523\r\n'
b'2902,116,2915,15127,0,602,2927,28594,23,542\r\n'
b'2927,1691,2940,15109,0,737,2952,28591,28,396\r\n'
b'2952,3363,2965,15138,0,833,2977,28604,44,348\r\n'
b'2977,1940,2990,15108,11,762,3002,28583,31,504\r\n'
b'3002,127,3015,15081,17,635,3027,28615,0,566\r\n'
b'3027,1671,3040,15063,5,764,3052,28601,17,407\r\n'
b'3052,3354,3065,15090,11,814,3077,28592,7,356\r\n'
b'3077,1818,3091,15106,5,715,3107,28606,0,556\r\n'
b'3107,1758,3121,15134,0,726,3137,28619,0,366\r\n'
b'3137,2112,3151,15145,0,673,3167,28610,16,569\r\n'
b'3167,1662,3181,15173,0,744,3197,28613,24,355\r\n'
b'3197,2096,3211,15206,0,750,3222,28594,0,526\r\n'
b'3222,135,3236,15156,0,657,3247,28600,0,563\r\n'
b'3247,1501,3261,15142,16,816,3273,28608,11,383\r\n'
b'3273,3378,3286,15064,9,865,3298,28609,31,326\r\n'
b'3298,1008,3311,15095,5,691,3323,28592,31,485\r\n'
b'3323,119,3336,15103,12,602,3348,28596,36,501\r\n'
b'3348,2448,3362,15125,11,738,3378,28577,0,317\r\n'
b'3378,1125,3392,15136,15,586,3408,28590,0,493\r\n'
b'3408,2611,3422,15154,0,669,3438,28582,0,313\r\n'
b'3438,1232,3452,15182,0,534,3468,28576,0,521\r\n'
b'3468,2480,3482,15191,5,643,3498,28611,8,324\r\n'
b'3498,1052,3512,15204,2,516,3528,28598,18,528\r\n'
b'3528,2577,3542,15199,23,601,3558,28610,26,344\r\n'
b'3558,1141,3572,15144,13,440,3588,28586,25,517\r\n'
b'3588,2509,3602,15126,14,494,3613,28601,0,342\r\n'
b'3613,3329,3628,15158,0,490,3643,28582,19,490\r\n'
b'3643,138,3658,15131,1,274,3674,28597,11,321\r\n'
b'3674,3376,3688,15162,0,432,3704,28582,0,470\r\n'
b'3704,122,3718,15184,0,269,3734,28600,9,320\r\n'
b'3734,3376,3748,15212,0,436,3764,28580,7,461\r\n'
b'3764,123,3778,15210,0,270,3794,28566,0,298\r\n'
b'3794,3360,3808,15187,15,441,3824,28582,0,455\r\n'
b'3824,128,3838,15170,19,280,3854,28576,0,317\r\n'
b'3854,3351,3868,15125,3,438,3884,28606,10,456\r\n'
b'3884,129,3899,15145,0,246,3914,28594,5,315\r\n'
b'3914,3343,3929,15132,1,389,3944,28595,16,453\r\n'
b'3944,135,3959,15115,0,262,3974,28600,16,305\r\n'
b'3974,3334,3989,15141,0,418,4004,28595,3,432\r\n'
b'4004,142,4019,15125,0,315,4034,28600,14,275\r\n'
b'4034,3319,4049,15151,8,475,4065,28573,14,373\r\n'
b'4065,122,4079,15197,21,327,4095,28597,10,223\r\n'
b'4095,3349,4109,15177,37,473,4125,28587,2,366\r\n'
b'4125,129,4139,15136,6,331,4155,28565,0,226\r\n'
b'4155,3344,4170,15135,0,486,4185,28590,9,369\r\n'
b'4185,128,4200,15131,0,336,4215,28598,4,224\r\n'
b'4215,3333,4230,15113,0,464,4245,28594,0,367\r\n'
b'4245,135,4260,15133,0,361,4275,28598,0,238\r\n'
b'4275,3323,4290,15127,0,520,4305,28613,6,411\r\n'
b'4305,139,4320,15141,0,433,4335,28634,10,244\r\n'
b'4335,3317,4350,15165,8,541,4365,28626,11,415\r\n'
b'4365,144,4380,15156,18,433,4395,28625,32,230\r\n'
b'4395,3311,4410,15144,8,528,4425,28608,1,399\r\n'
b'4425,144,4441,15141,0,452,4455,28602,21,217\r\n'
b'4455,3298,4471,15135,6,491,4486,28601,7,373\r\n'
b'4486,128,4501,15115,0,431,4516,28596,6,172\r\n'
b'4516,3343,4531,15130,0,490,4546,28589,0,330\r\n'
b'4546,130,4561,15118,0,481,4576,28594,0,183\r\n'
b'4576,3327,4591,15143,4,512,4606,28593,0,327\r\n'
b'4606,138,4621,15154,11,502,4636,28594,0,178\r\n'
b'4636,3314,4651,15136,20,523,4666,28593,0,324\r\n'
b'4666,144,4681,15148,30,501,4696,28613,0,185\r\n'
b'4696,3306,4712,15134,2,509,4726,28609,17,315\r\n'
b'4726,145,4742,15102,6,478,4756,28609,7,175\r\n'
b'4756,3295,4772,15120,0,487,4786,28615,20,303\r\n'
b'4786,148,4802,15128,0,498,4816,28607,22,141\r\n'
b'4816,3280,4832,15123,0,493,4846,28607,12,280\r\n'
b'4846,158,4862,15135,0,569,4877,28601,5,112\r\n'
b'4877,3226,4892,15150,8,527,4907,28593,6,229\r\n'
b'4907,365,4922,15140,21,560,4937,28593,0,118\r\n'
b'4937,3292,4952,15139,14,519,4967,28587,2,257\r\n'
b'4967,334,4983,15137,0,561,4997,28687,0,139\r\n'
b'4997,3242,5013,15118,7,490,5027,28659,0,273\r\n'
b'5027,277,5043,15122,0,558,5057,28648,0,173\r\n'
b'5057,3270,5073,15128,0,478,5087,28629,0,350\r\n'
b'5087,311,5103,15131,9,580,5117,28605,9,211\r\n'
b'5117,3270,5133,15143,2,516,5147,28606,14,428\r\n'
b'5147,159,5163,15149,29,603,5177,28601,20,260\r\n'
b'5177,3264,5193,15159,38,495,5207,28614,3,484\r\n'
b'5207,162,5223,15154,8,614,5237,28615,20,325\r\n'
b'5237,3256,5254,15128,12,478,5268,28599,7,568\r\n'
b'5268,925,5284,15126,12,570,5298,28624,8,372\r\n'
b'5298,2665,5314,15119,0,462,5328,28663,7,610\r\n'
b'5328,886,5344,15140,7,575,5358,28696,3,391\r\n'
b'5358,2729,5374,15111,7,493,5388,28683,0,641\r\n'
b'5388,818,5404,15139,9,638,5418,28668,0,462\r\n'
b'5418,2806,5434,15168,33,494,5448,28663,0,717\r\n'
b'5448,747,5464,15140,40,624,5478,28644,0,470\r\n'
b'5478,2800,5494,15137,34,502,5508,28614,6,728\r\n'
