3138,2523,3152,140242,0,7022,3168,127674,4,5976
3168,1344,3182,140418,0,6905,3198,127751,0,6008
3198,2528,3212,140475,12,7011,3228,127818,11,6006
3228,1328,3242,140514,18,6804,3258,127864,20,5993
3258,2544,3273,140585,2,6880,3289,127884,22,5986
3289,832,3303,140613,0,6671,3319,127933,0,5964
3319,3135,3333,140705,0,6888,3349,127982,5,5973
3349,797,3363,140764,5,6768,3379,128042,0,5991
3379,3136,3393,140777,18,6960,3409,128085,0,6001
3409,784,3423,140794,11,6810,3439,128184,21,5996
3439,3137,3454,140889,0,6957,3469,128214,24,6000
3469,753,3484,140977,0,6842,3499,128225,20,5954
3499,3146,3514,140810,0,7096,3530,127902,0,5882
3530,387,3544,140355,0,6956,3560,127500,0,5781
3560,3681,3574,139946,23,7088,3590,127310,0,5785
3590,368,3604,139830,12,6940,3620,127327,0,5772
3620,3659,3635,139923,4,7057,3650,127437,6,5817
3650,339,3665,140047,0,6984,3680,127520,0,5775
3680,3682,3695,140173,0,7187,3710,127583,0,5814
3710,312,3725,140308,12,7103,3740,127661,10,5777
3740,3683,3755,140336,22,7218,3771,127668,1,5807
3771,121,3786,140285,10,7089,3801,127667,0,5776
3801,4064,3816,140233,0,7136,3831,127692,0,5845
3831,109,3846,140209,0,7084,3861,127737,0,5841
3861,4025,3876,140302,0,7204,3891,127832,3,5928
3891,98,3906,140444,19,7138,3921,127936,17,5905
3921,4033,3936,140561,23,7166,3951,128012,22,5961
3951,115,3967,140647,0,7062,3982,128077,6,5912
3982,3970,3997,140723,0,7066,4012,128106,0,5982
4012,142,4027,140793,0,7054,4042,128143,0,5908
4042,3927,4057,140829,0,7120,4072,128149,0,5978
4072,129,4087,140871,19,7095,4102,128178,0,5957
4102,3918,4117,140865,8,7101,4132,128171,14,6007
4132,162,4148,140884,3,7041,4162,128206,26,5931
4162,3904,4178,140896,0,7060,4192,128177,9,5990
4192,187,4208,140968,0,7128,4223,128138,10,5878
4223,3487,4238,140937,0,7196,4253,127850,0,5893
4253,416,4268,140525,4,7200,4283,127326,0,5734
4283,3446,4298,140077,15,7147,4313,126953,0,5827
4313,405,4329,139869,2,7075,4343,126917,0,5723
4343,3441,4359,139886,0,7106,4373,126983,10,5804
4373,465,4389,140058,0,7197,4403,127117,23,5688
4403,3511,4419,140238,0,7211,4433,127228,11,5766
4433,497,4449,140373,30,7268,4464,127342,10,5652
4464,2992,4479,140409,22,7208,4494,127383,0,5777
4494,853,4510,140362,0,7228,4524,127462,0,5710
4524,2971,4540,140276,0,7194,4554,127404,0,5847
4554,884,4570,140245,0,7310,4584,127386,18,5799
4584,3020,4600,140323,5,7280,4614,127437,28,5902
4614,925,4630,140419,28,7342,4644,127493,3,5875
4644,2975,4661,140511,25,7256,4675,127546,7,5941
4675,1377,4691,140627,15,7310,4705,127660,11,5919
4705,2482,4721,140750,0,7266,4735,127743,0,6009
4735,1416,4751,140798,9,7425,4765,127778,0,6018
4765,2494,4781,140882,31,7345,4795,127745,0,6087
4795,1443,4811,140900,23,7430,4825,127746,9,6075
4825,2445,4842,140887,12,7296,4855,127705,15,6105
4855,1423,4867,140921,55,7392,4880,127805,14,6072
4880,4016,4892,140968,48,7414,4906,127910,16,6084
4906,1942,4922,141003,0,7359,4936,127889,0,6095
4936,2017,4952,141110,10,7505,4966,127956,0,6096
4966,1942,4982,141029,0,7364,4996,127743,0,6112
4996,2011,5013,140553,0,7413,5026,127170,0,6049
5026,1894,5038,140158,32,7343,5051,126923,8,6039
5051,142,5063,139920,40,7216,5076,126833,8,6031
5076,2064,5088,139872,0,7370,5101,126949,5,5977
5101,4095,5113,139931,0,7384,5127,127078,9,6006
5127,1345,5143,140104,8,7272,5157,127123,1,6005
5157,2655,5173,140176,0,7360,5187,127211,0,6017
5187,1278,5199,140252,38,7300,5212,127172,0,6053
5212,309,5224,140275,42,7238,5237,127178,0,6057
5237,2658,5249,140276,24,7386,5262,127125,6,6038
5262,3775,5274,140224,25,7407,5287,127148,13,6066
5287,1328,5299,140201,3,7382,5312,127151,13,6056
5312,403,5324,140205,9,7309,5337,127251,14,6065
5337,2751,5350,140256,0,7399,5363,127253,0,5989
5363,3251,5375,140327,19,7346,5388,127310,2,6033
5388,769,5400,140416,72,7312,5413,127409,0,6073
5413,694,5425,140532,36,7355,5438,127463,0,6092
5438,3278,5450,140628,10,7437,5463,127487,0,6069
5463,3287,5475,140678,6,7460,5488,127472,0,6135
5488,794,5500,140722,18,7377,5513,127505,12,6158
5513,749,5526,140755,15,7397,5538,127614,10,6126
5538,3251,5551,140787,5,7419,5563,127623,11,6080
5563,3229,5576,140781,0,7438,5589,127662,12,6123
5589,384,5601,140827,25,7374,5614,127689,0,6106
5614,1179,5626,140878,21,7466,5639,127735,2,6109
5639,3883,5651,140900,15,7513,5664,127775,0,6108
5664,2791,5676,140996,26,7501,5689,127775,0,6179
5689,394,5702,141025,2,7358,5714,127774,17,6180
5714,1194,5727,140751,0,7408,5739,127468,19,6124
5739,3806,5752,140317,0,7415,5764,127102,15,6054
5764,2691,5777,140004,0,7431,5789,126912,5,6052
5789,334,5802,139872,0,7313,5815,126896,7,6045
5815,1787,5827,139902,29,7416,5840,126930,0,6001
5840,4095,5852,139985,10,7407,5865,127014,7,6022
5865,2273,5878,140119,3,7375,5890,127074,35,6049
5890,170,5903,140175,0,7247,5915,127123,29,6063
5915,1733,5928,140241,0,7373,5940,127177,13,6070
5940,4095,5953,140295,0,7419,5965,127204,33,6079
5965,2160,5978,140227,0,7406,5990,127222,20,6084
5990,133,6003,140157,13,7351,6015,127192,11,6082
6015,1725,6028,140122,17,7422,6041,127176,11,6029
6041,4095,6054,140231,0,7386,6066,127226,25,6055
6066,1649,6079,140252,8,7347,6091,127244,19,6070
6091,192,6104,140304,1,7323,6116,127310,36,6076
6116,2307,6129,140406,0,7454,6141,127364,9,6063
6141,3954,6154,140499,0,7478,6166,127427,19,6130
6166,1611,6179,140543,22,7413,6191,127459,18,6122
6191,197,6204,140619,7,7413,6216,127480,10,6144
6216,2291,6230,140723,15,7452,6241,127510,0,6087
6241,3922,6255,140861,0,7436,6266,127534,0,6127
6266,1552,6280,140889,0,7365,6292,127548,28,6108
6292,464,6305,140800,0,7455,6317,127563,45,6133
6317,2912,6330,140796,8,7532,6342,127570,43,6090
6342,3491,6355,140768,23,7516,6367,127597,11,6176
6367,999,6380,140841,26,7408,6392,127623,14,6191
6392,463,6406,140993,0,7444,6422,127678,18,6134
6422,3454,6436,141027,2,7482,6452,127548,20,6142
6452,462,6466,140746,0,7485,6477,127241,0,6110
6477,2929,6491,140281,0,7488,6503,126911,0,6002
6503,2994,6516,139933,25,7458,6528,126743,38,6012
6528,540,6541,139834,14,7298,6553,126742,52,6012
6553,889,6567,139887,8,7362,6583,126843,0,6000
6583,2960,6597,140072,4,7344,6613,126943,0,6078
6613,879,6627,140259,0,7344,6643,127023,14,6034
6643,2944,6657,140382,0,7353,6673,127100,32,6099
6673,886,6687,140400,6,7334,6698,127098,0,6042
6698,3487,6712,140311,14,7283,6723,127082,0,5997
6723,2913,6738,140262,6,7183,6754,127057,9,6020
6754,1397,6768,140203,0,7098,6784,127057,6,5994
6784,2459,6798,140283,0,7064,6814,127125,0,6039
6814,1392,6828,140422,0,7120,6844,127214,2,6048
6844,2432,6858,140483,9,7057,6874,127332,6,6066
6874,1393,6888,140562,7,7073,6904,127408,20,6051
6904,2416,6919,140670,3,6952,6934,127478,19,6061
6934,1399,6949,140716,0,7005,6965,127483,10,6015
6965,1932,6979,140825,0,6954,6995,127524,6,6028
6995,1946,7009,140862,0,7145,7025,127568,8,5989
7025,1925,7039,140854,14,7083,7055,127610,0,6047
7055,1936,7069,140847,19,7207,7085,127645,0,6025
7085,1875,7100,140914,7,7066,7115,127706,6,6049
7115,1942,7130,140985,0,7218,7145,127750,27,6004
7145,1867,7160,141043,0,7186,7175,127725,20,5993
7175,1954,7190,140846,12,7361,7206,127397,6,5905
7206,1319,7220,140356,22,7232,7236,127019,0,5870
7236,2574,7250,140015,11,7312,7266,126863,0,5849
7266,1298,7281,139910,0,7133,7296,126920,3,5881
7296,2549,7311,140010,0,7301,7326,127051,0,5908
7326,1271,7341,140166,0,7236,7356,127116,28,5922
7356,2559,7371,140298,6,7398,7386,127190,20,5917
7386,1261,7401,140389,16,7271,7417,127236,10,5927
7417,3143,7432,140385,9,7344,7447,127257,3,5916
7447,768,7462,140331,0,7142,7477,127242,0,5961
7477,3140,7492,140277,0,7288,7507,127275,0,5999
7507,747,7522,140291,0,7187,7537,127332,0,6026
7537,3139,7552,140419,12,7311,7567,127425,14,6024
7567,749,7582,140512,22,7154,7597,127498,25,6035
7597,3166,7613,140605,7,7219,7627,127588,10,6032
7627,737,7643,140692,5,7035,7658,127617,3,5995
7658,3642,7673,140765,0,7210,7688,127668,0,6010
7688,349,7703,140792,0,7116,7718,127679,0,6001
7718,3649,7733,140834,17,7274,7748,127703,5,6049
7748,331,7763,140874,2,7147,7778,127739,0,6018
7778,3679,7794,140868,14,7222,7808,127746,24,6034
7808,331,7824,140916,0,7143,7838,127821,9,5975
7838,3745,7854,141007,0,7337,7869,127872,11,5990
7869,128,7884,140988,0,7299,7899,127751,11,5869
7899,3990,7914,140568,30,7387,7929,127379,0,5870
7929,118,7944,140180,13,7301,7959,127083,0,5787
7959,4018,7975,139988,0,7300,7989,127105,0,5857
7989,134,8005,140031,0,7300,8019,127148,13,5760
8019,4095,8035,140177,0,7414,8049,127221,19,5818
8049,181,8065,140320,16,7443,8079,127274,6,5744
8079,4095,8095,140420,41,7466,8110,127342,0,5810
8110,138,8126,140442,31,7438,8140,127411,0,5727
8140,3986,8156,140394,0,7429,8170,127411,0,5838
8170,148,8186,140302,0,7437,8200,127409,0,5814
8200,4010,8216,140290,4,7523,8230,127362,0,5932
8230,206,8246,140377,6,7526,8260,127379,17,5884
8260,4003,8276,140468,30,7534,8290,127463,30,5967
8290,197,8307,140551,33,7525,8321,127515,21,5916
8321,3553,8337,140656,16,7495,8351,127613,0,5976
8351,409,8367,140715,0,7557,8381,127671,0,5957
8381,3579,8397,140761,15,7587,8411,127689,0,6033
8411,432,8427,140824,26,7603,8441,127674,0,6010
8441,3583,8457,140811,21,7573,8471,127631,18,6069
8471,416,8488,140821,2,7565,8501,127536,20,6024
8501,3574,8513,140868,35,7572,8526,127632,8,6059
8526,1128,8538,140930,37,7553,8552,127715,12,6059
8552,807,8568,140968,0,7651,8582,127607,7,5962
8582,3132,8598,140644,0,7590,8612,127275,9,5972
8612,819,8628,140188,2,7593,8642,126905,0,5888
8642,3104,8659,139943,0,7441,8672,126618,0,5945
8672,802,8684,139954,12,7442,8697,126620,0,5931
8697,3390,8709,140011,29,7542,8722,126675,23,5899
8722,3121,8734,140095,17,7567,8747,126747,34,5918
8747,674,8759,140166,1,7494,8772,126870,4,5926
8772,880,8784,140264,7,7570,8798,126989,0,5886
8798,3899,8814,140313,4,7570,8828,127015,0,5901
8828,281,8840,140276,27,7427,8853,126954,0,5893
8853,1265,8865,140253,53,7504,8878,126935,0,5900
8878,3886,8890,140217,36,7563,8903,126931,0,5900
8903,2629,8915,140219,20,7601,8928,126896,0,5915
8928,335,8940,140234,19,7503,8953,126943,19,5926
8953,1349,8965,140332,19,7591,8978,127052,21,5910
8978,3988,8990,140417,5,7584,9003,127194,6,5898
9003,2627,9016,140468,7,7568,9029,127199,0,5934
9029,134,9041,140553,50,7460,9054,127235,0,5909
9054,1825,9066,140606,29,7613,9079,127270,0,5897
9079,4095,9091,140637,23,7641,9104,127292,0,5918
9104,2150,9116,140657,21,7653,9129,127253,0,5953
9129,211,9141,140679,15,7540,9154,127205,0,5976
9154,1872,9166,140703,1,7630,9179,127232,11,5936
9179,4095,9192,140726,0,7598,9204,127336,12,5953
9204,2078,9217,140753,0,7605,9229,127359,0,5952
9229,141,9242,140830,0,7533,9255,127365,2,5943
9255,2423,9267,140896,27,7687,9280,127338,0,5884
9280,4079,9292,140726,18,7687,9305,127116,0,5896
9305,1629,9317,140333,24,7597,9330,126791,0,5866
9330,274,9343,139971,0,7483,9355,126536,20,5862
9355,2407,9368,139768,0,7511,9380,126426,28,5824
9380,3945,9393,139704,0,7472,9405,126431,8,5846
9405,1503,9418,139764,0,7469,9430,126477,11,5832
9430,211,9443,139820,0,7488,9455,126481,3,5830
9455,2391,9468,139817,16,7551,9481,126508,4,5781
9481,3568,9493,139896,13,7540,9506,126530,0,5814
9506,1036,9519,139916,14,7442,9531,126604,49,5834
9531,532,9544,139945,2,7418,9556,126642,19,5835
9556,2966,9569,139912,0,7489,9581,126648,19,5827
9581,3445,9594,139909,0,7519,9606,126645,5,5858
9606,977,9619,139887,4,7458,9631,126689,7,5859
9631,494,9644,139868,18,7507,9656,126723,20,5862
9656,2961,9669,139892,16,7532,9681,126760,9,5803
9681,3417,9695,139968,3,7511,9707,126838,8,5850
9707,560,9720,140128,0,7379,9732,126915,24,5847
9732,919,9745,140177,0,7488,9757,126945,48,5858
9757,3513,9770,140256,0,7563,9782,127010,22,5811
9782,2978,9795,140298,0,7589,9807,127028,30,5899
9807,525,9820,140268,21,7469,9832,127063,17,5907
9832,909,9845,140256,9,7563,9857,127083,17,5891
9857,3491,9871,140342,0,7535,9887,127096,28,5895
9887,502,9901,140400,0,7427,9912,127125,0,5909
9912,905,9926,140525,0,7562,9938,127148,0,5867
9938,3970,9951,140474,0,7604,9963,127176,28,5852
9963,2485,9976,140535,0,7627,9988,127203,44,5902
9988,237,10001,140515,27,7502,10013,127232,25,5925
10013,1391,10026,140479,13,7592,10038,127113,17,5886
10038,3951,10052,140194,0,7521,10068,126759,0,5859
10068,199,10082,139718,0,7371,10098,126476,17,5796
10098,3925,10112,139527,0,7453,10128,126410,13,5812
10128,213,10142,139476,1,7333,10153,126450,0,5796
10153,1392,10167,139449,21,7417,10179,126501,14,5732
10179,4095,10192,139402,20,7387,10204,126518,33,5754
10204,1947,10218,139431,7,7262,10234,126549,0,5799
10234,1929,10248,139490,3,7290,10264,126673,6,5799
10264,1941,10278,139574,0,7208,10294,126768,0,5841
10294,1936,10308,139629,0,7267,10324,126829,7,5829
10324,1927,10338,139553,9,7126,10354,126830,31,5834
10354,1904,10368,139532,7,7129,10379,126865,0,5765
10379,4025,10394,139548,0,7047,10410,126909,0,5803
10410,270,10424,139587,4,6933,10440,126955,4,5749
10440,3826,10454,139762,0,7018,10470,127024,0,5827
10470,266,10484,139888,0,6979,10500,127091,0,5789
10500,3779,10514,139910,33,7035,10530,127152,0,5864
10530,239,10544,139926,19,6960,10560,127180,15,5806
10560,3753,10575,139960,0,6964,10590,127230,10,5857
10590,231,10605,139968,0,6960,10621,127265,17,5769
10621,3352,10635,140101,0,7094,10651,127330,3,5819
10651,575,10665,140159,0,7123,10681,127378,0,5733
10681,3308,10695,140170,15,7201,10711,127445,0,5826
10711,570,10725,140201,26,7198,10741,127475,13,5771
10741,3266,10756,140278,4,7179,10771,127541,10,5845
10771,562,10786,140332,0,7235,10801,127569,14,5735
10801,3248,10816,140318,0,7303,10831,127447,10,5773
10831,560,10846,139878,8,7330,10862,127043,8,5626
10862,2841,10876,139401,19,7255,10892,126782,0,5661
10892,977,10907,139151,19,7191,10922,126733,0,5595
10922,2822,10937,139094,0,7102,10952,126800,2,5720
10952,976,10967,139151,0,7160,10982,126874,0,5702
10982,2808,10997,139216,0,7150,11012,126913,13,5774
11012,959,11027,139227,8,7190,11042,126952,17,5724
11042,2800,11057,139276,25,7113,11073,127035,18,5777
11073,1483,11088,139277,18,7105,11103,127105,5,5742
11103,2351,11118,139281,0,6995,11133,127135,0,5822
11133,1478,11148,139273,0,7066,11163,127209,0,5824
11163,2323,11178,139326,0,6991,11193,127277,0,5900
11193,1470,11208,139428,19,7061,11223,127398,24,5865
11223,2306,11238,139499,16,6916,11253,127471,25,5914
11253,1488,11269,139574,0,6962,11283,127557,21,5865
11283,2341,11299,139648,1,6846,11314,127609,0,5884
11314,2001,11329,139696,0,7007,11344,127657,0,5848
11344,1826,11359,139753,0,6927,11374,127698,0,5879
11374,2020,11389,139794,23,7086,11404,127725,0,5881
11404,1797,11419,139822,12,6937,11434,127811,0,5904
11434,2012,11450,139841,4,7068,11464,127864,21,5898
11464,1807,11480,139900,0,6948,11494,127969,29,5897
11494,2064,11510,139958,8,7207,11524,128051,12,5861
11524,1862,11540,140056,0,7107,11555,128106,0,5833
11555,2592,11570,140114,11,7280,11585,128159,0,5822
11585,1285,11601,140176,31,7106,11615,128306,0,5854
11615,2594,11631,140258,5,7259,11645,128297,0,5884
11645,1271,11661,140135,0,7148,11675,128127,8,5861
11675,2647,11691,139638,0,7305,11705,127778,5,5824
11705,1298,11721,139232,11,7147,11735,127575,5,5797
11735,2704,11751,139052,28,7229,11766,127544,4,5790
11766,758,11782,139073,5,7068,11796,127682,0,5786
11796,3152,11812,139171,10,7173,11826,127772,0,5842
11826,768,11842,139246,0,7112,11856,127802,0,5905
11856,3200,11872,139328,1,7266,11886,127829,12,5956
11886,810,11902,139387,32,7183,11916,127869,1,5987
11916,3205,11932,139358,28,7257,11946,127965,29,6000
11946,767,11958,139292,14,7164,11971,127978,32,6004
11971,657,11983,139285,48,7137,11997,128056,2,5994
11997,3677,12013,139295,0,7256,12027,128066,0,5999
12027,405,12043,139386,0,7237,12057,128153,0,6010
12057,3756,12073,139511,20,7320,12087,128242,0,6065
12087,419,12103,139608,16,7268,12117,128254,0,6079
12117,3697,12129,139670,0,7267,12142,128172,0,6055
12142,2753,12154,139720,28,7286,12167,128220,13,6093
12167,390,12179,139741,21,7198,12192,128295,20,6093
12192,1109,12204,139785,0,7327,12218,128372,8,6069
12218,4095,12234,139824,20,7368,12248,128339,0,6064
12248,203,12264,139842,4,7358,12278,128423,0,6056
12278,4069,12295,139887,0,7366,12308,128338,0,6107
12308,161,12320,139926,15,7211,12333,128319,0,6114
12333,1602,12345,139966,40,7337,12358,128294,0,6105
12358,4087,12370,140040,14,7409,12383,128324,8,6114
12383,2325,12395,140103,11,7431,12408,128347,24,6118
12408,235,12420,140200,9,7339,12433,128418,7,6120
12433,1703,12445,140221,8,7443,12459,128439,3,6084
12459,4012,12476,139873,1,7372,12489,128115,2,6050
12489,183,12501,139460,44,7203,12514,127829,0,6040
12514,2158,12526,139149,47,7288,12539,127637,0,5999
12539,4059,12551,139031,20,7292,12564,127582,0,6030
12564,1808,12576,139054,15,7278,12589,127558,0,6039
12589,240,12601,139159,0,7206,12614,127601,19,6048
12614,2211,12626,139260,8,7272,12639,127672,19,5992
12639,4084,12652,139312,11,7254,12664,127741,10,6031
12664,1793,12677,139379,0,7233,12690,127756,4,6041
12690,356,12702,139432,48,7180,12715,127795,0,6026
12715,2767,12727,139410,20,7308,12740,127776,0,5993
12740,3741,12752,139354,19,7319,12765,127751,0,6042
12765,1259,12777,139344,11,7255,12790,127699,0,6067
12790,432,12802,139357,0,7216,12815,127670,0,6075
12815,2769,12828,139406,0,7275,12840,127787,24,6033
12840,3690,12853,139488,0,7267,12865,127828,12,6065
12865,1194,12878,139581,0,7248,12890,127882,0,6076
12890,379,12903,139680,1,7294,12916,127901,0,6049
12916,3339,12928,139785,20,7362,12941,127930,0,6004
12941,3254,12953,139846,8,7374,12966,127938,0,6068
12966,769,12978,139904,6,7275,12991,127947,0,6089
12991,771,13004,139933,2,7290,13016,127978,11,6110
13016,3284,13029,139940,0,7335,13041,128010,16,6060
13041,3169,13054,139980,0,7378,13066,128008,22,6112
13066,689,13079,140000,0,7302,13091,128035,9,6109
13091,720,13104,140012,8,7400,13116,128055,0,6102
13116,3291,13129,140002,27,7417,13142,128056,5,6055
13142,2765,13154,140155,0,7410,13167,128094,8,6102
13167,373,13180,140195,3,7266,13192,128140,51,6114
13192,1193,13205,140240,0,7379,13217,128174,22,6103
13217,3824,13230,140329,0,7432,13242,128191,13,6108
13242,2683,13255,140324,0,7469,13267,128134,20,6145
13267,322,13280,139987,0,7334,13292,127917,11,6127
13292,1168,13305,139475,30,7390,13317,127681,22,6055
13317,3753,13330,139132,19,7302,13342,127517,0,6016
13342,2661,13356,139030,1,7225,13368,127495,0,6022
13368,160,13381,139017,0,7101,13393,127539,36,6011
13393,1728,13406,139105,0,7245,13418,127591,35,6004
13418,4091,13431,139174,0,7289,13443,127622,30,6007
13443,2188,13456,139213,10,7260,13468,127668,31,6061
13468,137,13481,139194,25,7185,13493,127689,9,6082
13493,1698,13507,139236,15,7248,13523,127761,22,6068
13523,2167,13537,139302,6,7172,13553,127795,12,6072
13553,1725,13567,139345,0,7219,13578,127766,0,6021
13578,4057,13592,139375,0,7271,13604,127779,19,6040
13604,1663,13617,139294,0,7231,13629,127856,29,6053
13629,179,13642,139275,13,7221,13654,127886,64,6068
13654,2254,13667,139401,4,7282,13679,127942,19,6049
13679,3967,13693,139514,14,7254,13709,128007,0,6111
13709,180,13723,139651,0,7205,13739,128059,14,6089
13739,3956,13753,139798,0,7288,13769,128111,26,6130
13769,161,13783,139885,0,7264,13794,128125,0,6105
13794,2231,13808,139851,20,7313,13820,128136,0,6065
13820,3555,13833,139792,21,7277,13845,128151,13,6087
13845,1077,13859,139833,11,7122,13875,128170,10,6106
13875,2867,13889,139936,9,7145,13905,128217,0,6107
13905,1059,13919,140042,0,7012,13935,128240,0,6130
13935,2847,13949,140125,0,7147,13965,128306,0,6152
13965,1065,13979,140188,7,6969,13995,128393,17,6160
13995,2858,14009,140224,3,7068,14020,128430,0,6097
14020,3447,14035,140299,0,7014,14051,128496,25,6148
14051,832,14065,140266,0,6926,14081,128380,0,6029
14081,3043,14095,139819,0,6906,14111,128007,0,6072
14111,810,14125,139352,0,6899,14141,127750,0,5964
14141,3018,14155,139053,9,6859,14171,127671,0,6040
14171,813,14185,138972,3,6825,14201,127727,17,5965
14201,3004,14216,139099,0,6795,14231,127772,23,6020
