"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
180.36;83;64;55;81;;;;;
180.99;83;64;55;81;;;;;
181.60;83;64;55;81;;;;;
182.20;83;64;55;81;;;;;
182.78;77;59;49;97;;;;;
183.35;77;59;49;97;;;;;
183.90;77;59;49;97;;;;;
184.45;77;59;49;97;;;;;
185.00;77;59;49;97;;;;;
185.57;86;71;60;108;;;;;
186.17;86;71;60;108;;;;;
186.97;86;71;60;108;;;;;
187.84;86;71;60;108;;;;;
188.69;86;71;60;108;;;;;
189.50;90;73;61;75;;;;;
190.28;90;73;61;75;;;;;
191.00;90;73;61;75;;;;;
191.68;90;73;61;75;;;;;
192.32;90;73;61;75;;;;;
192.93;79;60;51;89;;;;;
193.54;79;60;51;89;;;;;
194.13;79;60;51;89;;;;;
194.71;79;60;51;89;;;;;
195.26;79;60;51;89;;;;;
195.84;77;60;51;103;;;;;
196.41;77;60;51;103;;;;;
196.99;77;60;51;103;;;;;
197.54;77;60;51;103;;;;;
198.12;77;60;51;103;;;;;
198.71;81;64;54;105;;;;;
199.29;81;64;54;105;;;;;
199.91;81;64;54;105;;;;;
200.55;81;64;54;105;;;;;
201.19;81;64;54;105;;;;;
201.85;83;65;56;95;;;;;
202.47;83;65;56;95;;;;;
203.09;83;65;56;95;;;;;
203.71;83;65;56;95;;;;;
204.31;83;65;56;95;;;;;
204.91;80;62;53;98;;;;;
205.51;80;62;53;98;;;;;
206.11;80;62;53;98;;;;;
206.50;;;;;;;"Custom1";;
206.72;80;62;53;98;;;;;
207.32;80;62;53;98;;;;;
