"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
117.87;110;87;76;69;;;;;
118.75;110;87;76;69;;;;;
119.59;110;87;76;69;;;;;
120.38;110;87;76;69;;;;;
121.21;110;87;76;69;;;;;
122.06;109;86;76;71;;;;;
122.97;109;86;76;71;;;;;
123.89;109;86;76;71;;;;;
124.82;109;86;76;71;;;;;
125.72;109;86;76;71;;;;;
126.55;105;85;75;69;;;;;
127.31;105;85;75;69;;;;;
128.10;105;85;75;69;;;;;
128.92;105;85;75;69;;;;;
129.78;105;85;75;69;;;;;
130.60;108;86;76;73;;;;;
131.40;108;86;76;73;;;;;
132.27;108;86;76;73;;;;;
133.18;108;86;76;73;;;;;
134.09;108;86;76;73;;;;;
135.02;107;84;73;67;;;;;
135.94;107;84;73;67;;;;;
136.76;107;84;73;67;;;;;
136.91;;;;;;;"Custom1";;
137.41;;;;;;;"Optimize Signal Quality";;
137.59;107;84;73;67;;;;;
138.45;107;84;73;67;;;;;
139.26;107;84;73;71;;;;;
140.04;107;84;73;71;;;;;
140.79;107;84;73;71;;;;;
141.60;107;84;73;71;;;;;
142.42;104;82;72;71;;;;;
143.36;105;81;70;71;;;;;
144.33;105;81;70;71;;;;;
145.25;105;81;70;71;;;;;
146.10;105;81;70;71;;;;;
146.92;105;81;70;71;;;;;
147.79;101;76;65;70;;;;;
148.68;101;76;65;70;;;;;
149.59;101;76;65;70;;;;;
150.43;101;76;65;70;;;;;
151.24;101;76;65;70;;;;;
152.09;99;74;64;71;;;;;
152.96;99;74;64;71;;;;;
153.82;99;74;64;71;;;;;
154.68;99;74;64;71;;;;;
155.49;99;74;64;71;;;;;
156.32;100;75;65;72;;;;;
157.15;100;75;65;72;;;;;
157.99;100;75;65;72;;;;;
158.75;100;75;65;72;;;;;
159.51;100;75;65;72;;;;;
160.25;97;74;64;78;;;;;
160.95;97;74;64;78;;;;;
161.68;97;74;64;78;;;;;
162.39;97;74;64;78;;;;;
163.11;97;74;64;78;;;;;
163.85;101;76;66;82;;;;;
164.60;101;76;66;82;;;;;
165.36;101;76;66;82;;;;;
166.13;101;76;66;82;;;;;
166.91;101;76;66;82;;;;;
167.69;94;72;61;78;;;;;
168.44;94;72;61;78;;;;;
169.18;94;72;61;78;;;;;
169.92;94;72;61;78;;;;;
170.66;94;72;61;78;;;;;
171.37;94;69;55;82;;;;;
172.10;94;69;55;82;;;;;
172.83;94;69;55;82;;;;;
173.55;94;69;55;82;;;;;
174.27;94;69;55;82;;;;;
174.93;87;64;54;87;;;;;
175.68;87;64;54;87;;;;;
176.38;87;64;54;87;;;;;
177.08;87;64;54;87;;;;;
177.78;87;64;54;87;;;;;
178.50;89;67;55;84;;;;;
179.23;89;67;55;84;;;;;
179.93;89;67;55;84;;;;;
180.62;89;67;55;84;;;;;
181.32;89;67;55;84;;;;;
182.01;86;63;52;86;;;;;
182.71;86;63;52;86;;;;;
183.41;86;63;52;86;;;;;
184.09;86;63;52;86;;;;;
184.78;86;63;52;86;;;;;
185.46;85;65;55;87;;;;;
186.14;85;65;55;87;;;;;
186.78;85;65;55;87;;;;;
187.44;85;65;55;87;;;;;
188.11;85;65;55;87;;;;;
188.82;88;67;56;88;;;;;
189.59;88;67;56;88;;;;;
190.46;88;67;56;88;;;;;
191.32;88;67;56;88;;;;;
192.20;88;67;56;88;;;"Optimize Signal Quality";;
192.21;88;67;56;77;;;;;
193.15;88;67;56;77;;;;;
194.03;88;67;56;77;;;;;
194.88;88;67;56;77;;;;;
195.72;88;67;56;77;;;;;
196.54;88;67;56;72;;;;;
197.34;88;67;56;72;;;;;
197.78;;;;;;;"Custom1";;
198.07;87;66;53;72;;;;;
198.86;87;66;53;72;;;;;
199.66;87;66;53;72;;;;;
200.46;87;66;55;74;;;;;
201.22;87;66;55;74;;;;;
201.98;87;66;55;74;;;;;
202.78;87;66;55;74;;;;;
203.67;87;66;55;74;;;;;
204.60;89;66;53;70;;;;;
205.55;89;66;53;70;;;;;
206.48;89;66;53;70;;;;;
207.39;89;66;53;70;;;;;
208.19;89;66;53;70;;;;;
208.96;87;63;52;72;;;;;
209.71;87;63;52;72;;;;;
210.46;87;63;52;72;;;;;
211.24;87;63;52;72;;;;;
