"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
129.44;120;81;66;89;;;;;
130.08;120;81;66;89;;;;;
130.72;122;84;69;93;;;;;
131.34;122;84;69;93;;;;;
131.95;122;84;69;93;;;;;
132.58;122;84;69;93;;;;;
133.24;122;84;69;93;;;"Optimize Signal Quality";;
133.93;122;84;69;94;;;;;
134.54;122;84;69;94;;;;;
135.16;122;84;69;94;;;;;
135.77;122;84;69;94;;;;;
136.37;122;84;69;94;;;;;
136.73;122;82;69;96;;;;;
137.56;122;82;69;96;;;;;
138.15;122;82;69;96;;;;;
138.73;122;82;69;96;;;;;
139.32;122;82;69;96;;;;;
139.91;122;82;68;100;;;;;
140.53;122;82;68;100;;;;;
141.17;122;82;68;100;;;;;
141.85;122;82;68;100;;;;;
142.54;122;82;68;100;;;;;
143.23;124;85;72;90;;;;;
143.89;124;85;72;90;;;;;
144.53;124;85;72;90;;;;;
145.17;124;85;72;90;;;;;
145.82;124;85;72;90;;;;;
146.47;124;87;72;92;;;;;
147.14;124;87;72;92;;;;;
147.79;124;87;72;92;;;;;
148.43;124;87;72;92;;;;;
149.03;124;87;72;92;;;;;
149.63;123;86;71;96;;;;;
150.26;123;86;71;96;;;;;
150.86;123;86;71;96;;;;;
151.50;123;86;71;96;;;;;
152.15;123;86;71;96;;;;;
152.81;122;84;69;93;;;;;
153.48;122;84;69;93;;;;;
154.10;122;84;69;93;;;;;
154.72;122;84;69;93;;;;;
155.32;122;84;69;93;;;;;
155.91;112;74;60;98;;;;;
156.49;112;74;60;98;;;;;
157.07;112;74;60;98;;;;;
157.66;112;74;60;98;;;;;
158.26;112;74;60;98;;;;;
158.87;116;79;65;100;;;;;
159.51;116;79;65;100;;;;;
160.13;116;79;65;100;;;;;
160.73;116;79;65;100;;;;;
161.35;116;79;65;100;;;;;
161.98;115;79;65;97;;;;;
162.65;115;79;65;97;;;;;
163.30;115;79;65;97;;;;;
163.92;115;79;65;97;;;;;
164.55;115;79;65;97;;;;;
165.17;111;74;59;95;;;;;
165.80;111;74;59;95;;;;;
166.42;111;74;59;95;;;;;
167.04;111;74;59;95;;;;;
167.64;111;74;59;95;;;;;
168.22;110;74;60;100;;;;;
168.79;110;74;60;100;;;;;
169.38;110;74;60;100;;;;;
170.00;110;74;60;100;;;;;
170.68;110;74;60;100;;;;;
171.38;112;79;64;91;;;;;
172.04;112;79;64;91;;;;;
172.71;112;79;64;91;;;;;
173.39;112;79;64;91;;;;;
174.06;112;79;64;91;;;;;
174.70;91;62;49;92;;;;;
175.34;91;62;49;92;;;;;
175.93;91;62;49;92;;;;;
176.48;91;62;49;92;;;;;
177.03;91;62;49;92;;;;;
177.60;93;60;45;105;;;;;
178.14;93;60;45;105;;;;;
178.71;93;60;45;105;;;;;
179.29;93;60;45;105;;;;;
179.95;93;60;45;105;;;;;
180.38;;;;;;;"Custom1";;
180.65;108;73;57;94;;;;;
181.37;108;73;57;94;;;;;
182.03;108;73;57;94;;;;;
182.69;108;73;57;94;;;;;
183.37;108;73;57;94;;;;;
184.03;106;70;54;90;;;;;
184.66;106;70;54;90;;;;;
185.29;106;70;54;90;;;;;
185.92;106;70;54;90;;;;;
186.58;106;70;54;90;;;;;
187.20;104;65;49;94;;;;;
187.80;104;65;49;94;;;;;
188.39;104;65;49;94;;;;;
188.99;104;65;49;94;;;;;
189.61;104;65;49;94;;;;;
190.25;107;70;52;97;;;;;
190.93;107;70;52;97;;;;;
191.60;107;70;52;97;;;;;
192.25;107;70;52;97;;;;;
192.91;107;70;52;97;;;;;
193.59;108;70;52;91;;;;;
194.27;108;70;52;91;;;;;
194.97;108;70;52;91;;;;;
195.65;108;70;52;91;;;"Optimize Signal Quality";;
196.31;108;70;52;91;;;;;
196.95;108;70;52;91;;;;;
197.58;108;70;52;91;;;;;
198.20;108;70;52;91;;;;;
198.84;108;70;52;91;;;;;
199.20;105;67;51;91;;;;;
199.48;105;67;51;91;;;;;
200.10;103;65;52;92;;;;;
200.75;103;65;52;92;;;;;
201.36;103;65;52;92;;;;;
201.98;103;65;52;92;;;;;
202.56;103;65;52;92;;;;;
203.13;95;63;45;100;;;;;
203.72;95;63;45;100;;;;;
204.38;95;63;45;100;;;;;
205.08;95;63;45;100;;;;;
205.86;95;63;45;100;;;;;
206.67;93;57;38;82;;;;;
207.36;93;57;38;82;;;;;
208.05;93;57;38;82;;;;;
208.74;93;57;38;82;;;;;
209.40;93;57;38;82;;;;;
210.02;81;46;31;90;;;;;
210.65;81;46;31;90;;;;;
211.26;81;46;31;90;;;;;
211.85;81;46;31;90;;;;;
212.44;81;46;31;90;;;;;
212.99;77;44;30;102;;;;;
213.54;77;44;30;102;;;;;
214.08;77;44;30;102;;;;;
214.61;77;44;30;102;;;;;
215.15;77;44;30;102;;;;;
215.75;91;64;44;107;;;;;
216.47;91;64;44;107;;;;;
217.35;91;64;44;107;;;;;
218.21;91;64;44;107;;;;;
219.07;91;64;44;107;;;;;
219.89;97;63;42;74;;;;;
220.72;97;63;42;74;;;;;
221.48;97;63;42;74;;;;;
222.20;97;63;42;74;;;;;
222.85;97;63;42;74;;;;;
223.45;87;52;36;89;;;;;
224.01;87;52;36;89;;;;;
224.57;87;52;36;89;;;;;
225.12;87;52;36;89;;;;;
225.68;87;52;36;89;;;;;
226.24;97;65;45;106;;;;;
226.83;97;65;45;106;;;;;
227.54;97;65;45;106;;;;;
228.38;97;65;45;106;;;;;
229.22;97;65;45;106;;;;;
230.00;99;63;43;79;;;;;
230.73;99;63;43;79;;;;;
231.44;99;63;43;79;;;;;
232.11;99;63;43;79;;;;;
232.75;99;63;43;79;;;;;
233.39;88;53;38;90;;;;;
234.00;88;53;38;90;;;;;
234.55;88;53;38;90;;;;;
235.10;88;53;38;90;;;;;
235.67;88;53;38;90;;;;;
236.22;93;60;42;106;;;;;
236.77;93;60;42;106;;;;;
237.35;93;60;42;106;;;;;
238.04;93;60;42;106;;;;;
238.91;93;60;42;106;;;;;
239.78;101;65;45;79;;;;;
240.59;101;65;45;79;;;;;
241.38;101;65;45;79;;;;;
242.11;101;65;45;79;;;;;
242.81;101;65;45;79;;;;;
243.47;90;53;37;84;;;;;
244.09;90;53;37;84;;;;;
244.71;90;53;37;84;;;;;
245.29;90;53;37;84;;;;;
245.86;90;53;37;84;;;;;
246.40;86;51;36;102;;;;;
246.95;86;51;36;102;;;;;
247.48;86;51;36;102;;;;;
248.04;86;51;36;102;;;;;
248.58;86;51;36;102;;;;;
249.19;102;70;50;104;;;;;
250.06;102;70;50;104;;;;;
250.89;102;70;50;104;;;;;
251.72;102;70;50;104;;;;;
252.52;102;70;50;104;;;;;
253.23;97;60;43;79;;;;;
253.90;97;60;43;79;;;;;
254.53;97;60;43;79;;;;;
255.16;97;60;43;79;;;;;
255.76;97;60;43;79;;;;;
256.36;89;53;38;95;;;;;
256.94;89;53;38;95;;;;;
257.51;89;53;38;95;;;;;
258.09;89;53;38;95;;;;;
258.65;89;53;38;95;;;;;
259.20;92;59;43;107;;;;;
259.72;92;59;43;107;;;;;
260.30;92;59;43;107;;;;;
260.89;92;59;43;107;;;;;
261.61;92;59;43;107;;;;;
262.43;105;72;52;86;;;;;
263.27;105;72;52;86;;;;;
264.05;105;72;52;86;;;;;
264.77;105;72;52;86;;;;;
265.45;105;72;52;86;;;;;
266.10;96;60;44;86;;;;;
266.71;96;60;44;86;;;;;
267.31;96;60;44;86;;;;;
267.90;96;60;44;86;;;;;
268.46;96;60;44;86;;;;;
269.04;93;58;40;102;;;;;
269.63;93;58;40;102;;;;;
270.21;93;58;40;102;;;;;
270.44;;;;;;;"Custom1";;
270.81;93;58;40;102;;;;;
271.43;93;58;40;102;;;;;
272.03;96;60;43;99;;;;;
